OSEBuildingID,CouncilDistrictCode,Age,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking(%),PropertyGFABuilding(s)(%),LargestPropertyUseTypeGFA,ENERGYSTARScore,EnergyStarNaN,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(%),Electricity(%),NaturalGas(%),TotalGHGEmissions,GHGEmissionsIntensity,PrimaryPropertyType_Distribution Center,PrimaryPropertyType_Hospital,PrimaryPropertyType_Hotel,PrimaryPropertyType_K-12 School,PrimaryPropertyType_Laboratory,PrimaryPropertyType_Large Office,PrimaryPropertyType_Low-Rise Multifamily,PrimaryPropertyType_Medical Office,PrimaryPropertyType_Mixed Use Property,PrimaryPropertyType_Office,PrimaryPropertyType_Other,PrimaryPropertyType_Refrigerated Warehouse,PrimaryPropertyType_Residence Hall,PrimaryPropertyType_Restaurant,PrimaryPropertyType_Retail Store,PrimaryPropertyType_Self-Storage Facility,PrimaryPropertyType_Senior Care Community,PrimaryPropertyType_Small- and Mid-Sized Office,PrimaryPropertyType_Supermarket / Grocery Store,PrimaryPropertyType_University,PrimaryPropertyType_Warehouse,PrimaryPropertyType_Worship Facility
145,7,18,1.0,6,284100,0.0,100.0,189750.0,0.0,1,77.19999695,78.40000153,192.5,192.0,14641502.0,14881950.0,4311136.0,9803021.0,527343.0,429.12,1.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147,6,62,4.0,5,285333,0.0,100.0,302661.0,14.0,0,225.0,157.3000031,479.5,251.8000031,68090728.0,47602720.0,0.0,35237205.0,32853512.0,1990.5,6.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,6,25,1.0,2,55513,0.0,100.0,59097.0,93.0,0,25.60000038,27.10000038,80.40000153,85.0,1513570.75,1598852.625,0.0,1513571.0,0.0,10.55,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2,10,1.0,4,61156,0.0,100.0,42755.0,0.0,1,130.1000061,132.6999969,338.2999878,337.1000061,9363374.0,9550716.0,0.0,6947270.0,2416104.0,176.75,2.89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
167,2,106,1.0,4,72820,18.978302664103268,81.02169733589673,58000.0,0.0,1,34.70000076,36.09999847,83.69999695,85.19999695,2010454.625,2095175.25,0.0,1311669.0,698785.0,46.26,0.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168,7,20,1.0,4,162222,8.753436648543355,91.24656335145664,113702.0,76.0,0,69.90000153,70.5,150.5,151.1999969,7946961.0,8016521.0,0.0,4197462.0,3749499.0,228.4,1.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2,26,1.0,4,289588,0.0,100.0,289588.0,90.0,0,30.5,33.0,78.5,82.30000305,8819852.0,9542598.0,0.0,6449764.0,2370086.0,170.84,0.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,3,101,1.0,3,63330,0.0,100.0,64820.0,0.0,1,47.20000076,50.70000076,111.1999969,116.0,3059758.0,3284214.5,0.0,1911064.0,1148694.0,74.33,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
172,1,46,27.0,2,441071,0.0,100.0,483000.0,0.0,1,79.30000305,85.19999695,192.8000031,202.6000061,38301744.0,41151732.0,0.0,25314575.0,12987166.0,866.23,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
173,4,14,1.0,2,96300,0.0,100.0,92300.0,0.0,1,167.8000031,167.3999939,476.5,471.1000061,16319835.0,16274449.0,0.0,13973696.0,2346137.0,222.02,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
174,2,66,1.0,1,67356,0.0,100.0,68359.0,0.0,1,109.4000015,118.3000031,242.6999969,252.1000061,7475577.5,8086930.5,0.0,4182001.0,3293576.0,204.08,3.03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
175,3,8,1.0,3,254523,0.0,100.0,254523.0,60.0,0,53.29999924,58.20000076,120.3000031,126.3000031,13567774.0,14810159.0,0.0,7835065.0,5732708.0,359.09,1.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,2,15,1.0,3,78804,0.0,100.0,78804.0,92.0,0,31.70000076,34.0,76.90000153,79.30000305,2499140.0,2677620.75,0.0,1645214.0,853926.0,56.82,0.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,3,14,1.0,3,66994,0.0,100.0,66994.0,79.0,0,35.40000153,38.5,94.09999847,99.59999847,2371304.5,2579774.5,0.0,1824845.0,546459.0,41.74,0.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,2,16,1.0,3,98357,0.0,100.0,98357.0,88.0,0,35.09999847,38.5,77.80000305,81.30000305,3456131.5,3783580.25,0.0,1927067.0,1529064.0,94.64,0.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,2,58,1.0,1,54765,0.0,100.0,25765.0,0.0,1,83.80000305,88.69999695,234.8999939,243.5,4253369.5,4503671.5,0.0,3569337.0,684032.0,61.21,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
180,2,7,1.0,5,89821,0.0,100.0,46483.0,0.0,1,21.89999962,25.0,24.60000038,27.89999962,1950092.5,2220796.5,0.0,67462.0,1882631.0,100.46,1.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
182,7,36,1.0,2,52611,0.0,100.0,52611.0,0.0,1,78.30000305,83.40000153,180.6999969,186.1000061,4116871.5,4390158.0,0.0,2479273.0,1637598.0,104.26,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
183,7,15,1.0,4,139600,26.86246418338109,73.13753581661892,135520.0,89.0,0,32.79999924,35.40000153,70.19999695,74.69999695,4448582.5,4800620.5,0.0,2316298.0,2132284.0,129.39,0.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
185,5,5,1.0,2,236758,0.0,100.0,238550.0,96.0,0,35.0,38.90000153,78.69999695,84.40000153,8355988.5,9287467.0,0.0,4789948.0,3566039.0,222.78,0.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,3,45,3.0,6,250981,0.0,100.0,137565.0,0.0,1,60.5,65.69999695,145.6000061,151.8000031,13071700.0,14196194.0,4336524.5,8155002.0,580172.0,422.39,1.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
189,6,14,1.0,3,62526,0.0,100.0,62526.0,96.0,0,31.79999924,35.09999847,70.59999847,75.30000305,1986094.875,2192411.0,0.0,1114389.0,871706.0,54.07,0.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,7,12,1.0,11,299070,22.881599625505736,77.11840037449427,250000.0,0.0,1,261.2999878,264.0,530.7000122,532.2999878,65336980.0,66000296.0,0.0,30651644.0,34685331.0,2055.82,6.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190,2,9,1.0,3,64015,0.0,100.0,30000.0,21.0,0,60.0,62.5,165.8000031,168.3999939,3242077.75,3375016.25,0.0,2657382.0,584696.0,49.58,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
194,5,65,1.0,1,530039,0.0,100.0,505103.0,98.0,0,52.29999924,54.29999924,118.9000015,121.0,27717034.0,28763498.0,0.0,16224529.0,11492503.0,723.47,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
195,5,52,1.0,3,54224,0.0,100.0,47012.0,0.0,1,154.5,163.1000061,311.0,321.0,7265178.0,7668810.0,0.0,3344827.0,3920350.0,231.53,4.27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
197,5,51,1.0,4,124342,0.0,100.0,122000.0,76.0,0,71.90000153,71.59999847,223.6999969,222.1000061,8765978.0,8729918.0,0.0,8653621.0,112356.0,66.3,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
198,4,63,6.0,10,879000,0.0,100.0,879000.0,10.0,0,288.7999878,293.2000122,578.2000122,576.5999756,253832464.0,257764208.0,0.0,115641210.0,138191238.0,8145.52,9.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,5,20,1.0,3,55442,0.0,100.0,28636.0,72.0,0,85.59999847,88.90000153,194.1000061,197.6000061,3191228.25,3313397.0,0.0,1859345.0,1331883.0,83.7,1.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205,6,17,1.0,2,242795,0.0,100.0,242795.0,80.0,0,37.70000076,40.0,107.3000031,112.3000031,9157150.0,9708318.0,0.0,7859464.0,1297685.0,123.71,0.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,3,106,1.0,5,84870,0.0,100.0,85521.0,0.0,1,16.20000076,18.89999962,28.79999924,31.70000076,1381590.125,1617801.25,0.0,482635.0,898955.0,51.11,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211,5,46,11.0,2,694072,16.082625433672586,83.91737456632741,667335.0,0.0,1,53.79999924,56.09999847,161.1999969,167.0,35891484.0,37410800.0,0.0,33450832.0,2440648.0,362.82,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
212,2,64,1.0,2,173185,0.0,100.0,173185.0,79.0,0,35.40000153,40.59999847,58.90000153,64.90000153,6127771.5,7034167.5,0.0,1800727.0,4327044.0,242.36,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,1,53,1.0,1,145341,0.0,100.0,139069.0,75.0,0,39.5,45.59999847,69.5,77.19999695,5499097.0,6337972.0,0.0,1864967.0,3634130.0,206.01,1.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2,112,1.0,4,114297,0.0,100.0,114297.0,61.0,0,18.39999962,21.10000038,36.0,39.70000076,2100097.75,2415462.5,0.0,912475.0,1187623.0,69.44,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
216,2,56,1.0,2,184125,0.0,100.0,184125.0,86.0,0,47.79999924,54.70000076,84.19999695,92.30000305,8800292.0,10067991.0,0.0,2999862.0,5800430.0,328.97,1.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,6,57,1.0,1,160270,0.0,100.0,160270.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4318917.0,229.38,1.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2,79,1.0,1,234144,0.0,100.0,234144.0,87.0,0,28.79999924,33.59999847,42.0,47.09999847,6744317.0,7874958.5,0.0,1316817.0,5427500.0,297.43,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
223,1,50,1.0,1,64984,0.0,100.0,65425.0,72.0,0,45.0,46.09999847,130.6999969,130.6999969,2944296.25,3016373.5,0.0,2613687.0,330609.0,35.78,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
224,1,51,1.0,1,67745,0.0,100.0,67782.0,37.0,0,136.1999969,141.5,223.8999939,227.3000031,9230223.0,9589728.0,0.0,2624102.0,6606121.0,369.14,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
225,1,6,1.0,2,367884,0.0,100.0,367884.0,97.0,0,33.29999924,36.09999847,81.59999847,85.90000153,12265516.0,13279344.0,0.0,8205020.0,4060496.0,272.85,0.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,1,58,1.0,1,46797,0.0,100.0,46797.0,86.0,0,44.40000153,50.90000153,82.19999695,91.5,2075891.0,2380144.5,0.0,797204.0,1278687.0,73.47,1.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,3,53,1.0,3,136188,0.0,100.0,136188.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3217877.0,170.9,1.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,6,43,1.0,3,56000,0.0,100.0,56000.0,0.0,1,33.09999847,37.29999924,66.19999695,70.69999695,1851260.5,2088978.125,0.0,844864.0,1006396.0,59.34,1.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
229,2,12,1.0,2,67371,0.0,100.0,67371.0,92.0,0,31.60000038,33.59999847,78.0,80.09999847,2128459.0,2260359.75,0.0,1445339.0,683120.0,46.36,0.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1,47,1.0,2,52088,0.0,100.0,52088.0,0.0,1,26.39999962,30.29999924,48.79999924,53.70000076,1377519.5,1576122.875,0.0,523765.0,853755.0,48.99,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
231,4,6,1.0,3,127776,0.0,100.0,127776.0,75.0,0,37.20000076,39.09999847,100.0,103.5,4748137.0,4998584.5,0.0,3729930.0,1018207.0,80.08,0.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,3,18,1.0,5,123920,24.20916720464816,75.79083279535183,123920.0,79.0,0,75.59999847,78.09999847,148.1999969,152.1999969,9373179.0,9676783.0,0.0,4079217.0,5293961.0,309.6,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,3,116,1.0,1,50000,0.0,100.0,43000.0,0.0,1,175.6000061,184.6999969,368.8999939,373.7000122,7548807.0,7942537.5,0.0,3797924.0,3750882.0,225.69,4.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
234,7,90,1.0,2,50292,0.0,100.0,42345.0,0.0,1,8.0,8.0,25.10000038,25.10000038,430473.6875,430473.6875,0.0,430474.0,0.0,3.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
235,7,18,1.0,7,207656,26.16875987209616,73.83124012790384,141591.0,76.0,0,78.90000153,83.0,164.5,171.3999939,11171988.0,11754087.0,0.0,5530787.0,5641200.0,338.16,1.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,6,17,1.0,2,67235,0.0,100.0,67235.0,89.0,0,34.0,36.29999924,84.30000305,86.80000305,2284133.75,2443194.0,0.0,1564728.0,719406.0,49.12,0.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,5,59,1.0,2,91130,0.0,100.0,57968.0,0.0,1,100.5,106.0999985,262.7000122,272.2000122,9472358.0,10005492.0,0.0,7093984.0,2378373.0,175.77,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
239,1,25,1.0,3,58118,0.0,100.0,59014.0,97.0,0,23.79999924,25.70000076,66.09999847,69.59999847,1407277.25,1519074.75,0.0,1158457.0,248820.0,21.29,0.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,5,48,1.0,4,64893,0.0,100.0,64893.0,70.0,0,95.5,95.69999695,184.6999969,185.3999939,6197825.0,6211749.5,0.0,2620548.0,3577277.0,208.26,3.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,5,27,1.0,2,52792,0.0,100.0,55480.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2,91,1.0,1,70762,0.0,100.0,70762.0,87.0,0,51.0,58.5,68.0,76.5,3606416.0,4138032.75,0.0,491106.0,3115310.0,168.88,2.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,7,116,1.0,3,44558,0.0,100.0,34416.0,78.0,0,37.59999847,38.59999847,101.3000031,103.6999969,1677002.25,1722053.0,0.0,1317637.0,359365.0,28.27,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
245,2,17,1.0,6,1585960,20.661302933239174,79.33869706676082,1585960.0,0.0,1,37.70000076,39.20000076,104.6999969,106.3000031,59757440.0,62160304.0,0.0,49439914.0,10317518.0,892.63,0.56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
247,2,92,1.0,2,179161,0.0,100.0,117476.0,0.0,1,52.20000076,56.29999924,156.3000031,167.6000061,9436408.0,10168523.0,0.0,8772104.0,664302.0,96.43,0.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,2,51,1.0,2,58640,0.0,100.0,40831.0,0.0,1,55.90000153,61.5,175.3999939,193.1999969,3928695.25,4327563.5,0.0,3928695.0,0.0,27.39,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
249,2,17,1.0,3,1172127,0.0,100.0,1172127.0,0.0,1,50.09999847,49.0,125.0999985,121.4000015,58761304.0,57406988.0,0.0,40622381.0,18138920.0,1246.55,1.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250,2,11,1.0,9,168449,8.647721268751967,91.35227873124803,135006.0,64.0,0,88.19999695,89.19999695,183.0,182.6999969,12726789.0,12871628.0,0.0,6232233.0,6494555.0,388.37,2.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1,100,0.0,4,79600,0.0,100.0,79600.0,34.0,0,30.29999924,30.29999924,95.09999847,95.09999847,2411402.25,2411402.25,0.0,2411402.0,0.0,16.81,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
260,4,19,1.0,4,241066,0.0,100.0,241066.0,79.0,0,32.29999924,36.90000153,60.79999924,66.19999695,7791957.0,8886716.0,0.0,3096316.0,4695641.0,270.97,1.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1,36,14.0,2,334368,9.532610776150827,90.46738922384917,240984.0,0.0,1,159.8999939,161.8999939,451.2000122,453.2999878,53466684.0,54136068.0,0.0,45321378.0,8145300.0,748.55,2.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,5,8,1.0,6,419848,79.8167432023018,20.183256797698217,335109.0,0.0,1,107.8000031,109.0,285.7000122,285.1000061,9134963.0,9238992.0,0.0,6995246.0,2139716.0,162.41,0.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
264,7,14,1.0,4,110785,0.0,100.0,58563.0,0.0,1,95.30000305,98.09999847,291.3999939,299.0,10557910.0,10864032.0,0.0,10139555.0,418354.0,92.91,0.84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
267,7,17,1.0,0,934292,0.0,100.0,495536.0,0.0,1,117.9000015,120.5,272.8999939,278.2000122,65047284.0,66502836.0,0.0,39364114.0,25683162.0,1638.46,1.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,3,26,6.0,5,597519,0.0,100.0,601615.0,34.0,0,238.3999939,244.8000031,454.3999939,459.2000122,143423024.0,147299056.0,0.0,58754927.0,84668094.0,4906.33,8.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1,17,1.0,1,71714,0.0,100.0,71714.0,87.0,0,33.09999847,34.5,91.40000153,93.90000153,2371358.0,2470597.75,0.0,1944216.0,427142.0,36.24,0.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,4,25,1.0,3,75397,10.824038091701262,89.17596190829875,67236.0,91.0,0,8.199999809,8.5,21.70000076,22.10000038,549181.375,571637.5,0.0,423381.0,125800.0,9.63,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
276,3,16,9.0,8,1158691,0.0,100.0,1350182.0,29.0,0,217.1000061,219.6999969,502.8999939,502.7999878,293090784.0,296671744.0,122575032.0,168683602.0,1832129.0,10734.57,9.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,2,17,1.0,5,102796,12.267987081209386,87.73201291879062,55259.0,0.0,1,98.30000305,100.0,254.3000031,256.1000061,10105379.0,10281401.0,0.0,7428816.0,2676561.0,193.94,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
279,1,14,1.0,2,208981,0.0,100.0,208981.0,80.0,0,39.09999847,43.20000076,90.0,95.19999695,8164853.0,9030149.0,0.0,4894851.0,3270002.0,207.79,0.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,4,88,1.0,2,55653,0.0,100.0,55500.0,98.0,0,24.79999924,28.79999924,26.29999924,30.5,1377627.0,1597907.25,0.0,6138.0,1371489.0,72.88,1.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,4,85,1.0,16,106860,0.0,100.0,106860.0,49.0,0,111.6999969,118.0999985,186.8999939,190.6999969,11935719.0,12616417.0,0.0,3561742.0,8373976.0,469.57,4.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,5,44,1.0,5,50759,0.0,100.0,47079.0,62.0,0,62.0,65.40000153,170.3999939,174.1000061,3147042.0,3321734.0,0.0,2558533.0,588509.0,49.09,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
284,4,64,1.0,2,56772,0.0,100.0,56772.0,46.0,0,43.0,48.70000076,81.0,87.80000305,2439484.75,2762805.5,0.0,975113.0,1464372.0,84.57,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285,4,64,1.0,3,103000,0.0,100.0,103000.0,42.0,0,47.09999847,52.29999924,96.90000153,102.4000015,4854429.5,5391782.0,0.0,2338435.0,2515995.0,149.93,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286,4,10,1.0,3,269297,0.0,100.0,269297.0,80.0,0,39.0,41.59999847,96.80000305,99.59999847,10498344.0,11208195.0,0.0,7203965.0,3294379.0,225.19,0.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,4,15,1.0,3,75174,0.0,100.0,75174.0,77.0,0,36.40000153,40.09999847,82.40000153,87.59999847,2733846.0,3011741.75,0.0,1589543.0,1144302.0,71.86,0.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,7,13,1.0,3,75214,0.0,100.0,75214.0,88.0,0,31.0,32.70000076,80.80000305,82.5,2334260.0,2457326.25,0.0,1733685.0,600575.0,43.98,0.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,1,11,1.0,3,134918,0.0,100.0,134918.0,91.0,0,28.29999924,30.60000038,74.59999847,79.0,3822102.5,4135198.25,0.0,2895105.0,926998.0,69.42,0.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,3,25,1.0,2,64414,0.0,100.0,65310.0,67.0,0,35.09999847,37.59999847,110.3000031,117.9000015,2295176.5,2453255.5,0.0,2295176.0,0.0,16.0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,6,89,1.0,3,92437,0.0,100.0,92437.0,78.0,0,50.0,57.09999847,74.40000153,81.90000153,4626443.0,5280739.0,0.0,967866.0,3658577.0,201.05,2.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,7,102,1.0,7,128766,0.0,100.0,109754.0,0.0,1,47.0,47.0,142.3999939,142.3999939,6057410.0,6057410.0,0.0,5732650.0,324760.0,57.21,0.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
294,7,103,1.0,9,107572,0.0,100.0,63934.0,76.0,0,54.79999924,57.79999924,113.5,117.0999985,5572503.0,5879083.0,3076446.5,2496056.0,0.0,254.87,2.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
295,7,61,1.0,15,230880,0.0,100.0,203000.0,0.0,1,306.3999939,303.7999878,962.0999756,954.0,62197176.0,61674856.0,0.0,62197171.0,0.0,433.6,1.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300,2,9,1.0,3,204961,0.0,100.0,204961.0,94.0,0,40.0,43.59999847,88.09999847,92.0,8190809.0,8935423.0,0.0,4528726.0,3662082.0,226.06,1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,7,43,1.0,1,76086,0.0,100.0,77810.0,0.0,1,42.0,46.0,86.09999847,90.30000305,3267564.0,3576720.0,0.0,1563366.0,1704198.0,101.41,1.33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
313,7,89,1.0,5,190000,20.526315789473685,79.47368421052632,146741.0,1.0,0,183.5,183.5,443.0,443.0,28731502.0,28731502.0,0.0,18745441.0,9986059.0,661.04,3.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,7,55,1.0,4,122309,0.0,100.0,122309.0,8.0,0,208.1000061,213.6000061,326.6000061,330.2999878,25453690.0,26122018.0,0.0,6322533.0,19131155.0,1060.13,8.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,7,21,4.0,3,215476,0.0,100.0,217088.0,0.0,1,110.5999985,113.3000031,248.8999939,251.8000031,24017770.0,24606366.0,0.0,13788853.0,10228916.0,639.39,2.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
316,7,13,1.0,8,254273,15.259189925788425,84.74081007421158,277000.0,29.0,0,96.19999695,96.90000153,204.8999939,205.0,26659244.0,26831896.0,0.0,13763542.0,12895700.0,780.84,3.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,7,36,1.0,2,69400,0.0,100.0,69400.0,0.0,1,213.6999969,219.5,541.7000122,547.7000122,14833476.0,15230290.0,0.0,10534370.0,4299104.0,301.76,4.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
318,7,116,1.0,1,62900,0.0,100.0,32494.0,0.0,1,158.3000031,165.6999969,286.7000122,294.6000061,10394330.0,10883874.0,0.0,3787933.0,6606397.0,377.27,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
